target,segment,samples,sites,MAE_transformed,baseline_MAE_transformed,improvement_percent,source_MAE,source_bias,events,caught,missed,false_flags,recall,precision,small_sample
conductivity,251221154015,1,1,1.1273357495499585,0.09489243977179296,-1088.014295196847,136.30851770637594,136.30851770637594,1,0,1,0,0.0,,True
conductivity,251221154202,1,1,0.04697752564485835,0.5426289057436939,91.34260538876492,9.475395335184004,9.475395335184004,0,0,0,0,,,True
conductivity,5303305,12,1,0.12818361143773335,0.10229085748990048,-25.312872120941357,28.80758525267726,-19.104259373642154,0,0,0,0,,,True
conductivity,5303306,13,1,0.18704875494404405,0.20084094878382117,6.867222009901277,25.869167270578753,14.226972395935816,2,0,2,0,0.0,,True
conductivity,5303308,11,1,0.19164097678971503,0.20033377169633573,4.3391560159897375,53.39223390557533,-53.39223390557533,1,0,1,0,0.0,,True
conductivity,5303309,4,1,0.19510061963316994,0.21358189738502187,8.65301693548303,43.974726354069425,-27.860442360207067,1,0,1,0,0.0,,True
conductivity,53033100,9,1,0.3185378014033534,0.2848061562640443,-11.843720508638311,80.56850466500006,-80.56850466500006,8,0,8,0,0.0,,True
conductivity,53033101,14,1,0.33394421174830446,0.2908871075460939,-14.801998124096206,75.322466572768,-52.66887336735822,8,0,8,0,0.0,,True
conductivity,53033102,4,1,0.13018307619641556,0.13804897150200746,5.697902142992434,22.688866061882898,-10.1934608541928,0,0,0,0,,,True
conductivity,53033103,4,1,0.27873156722716286,0.4112635870012946,32.22556627015816,52.41680432321075,-31.619551881056033,0,0,0,0,,,True
conductivity,53033104,6,1,0.16863850012922801,0.04415038350141461,-281.9638398471096,48.895995008795914,-48.895995008795914,6,0,6,0,0.0,,True
conductivity,53033105,14,1,1.3215271751393523,1.322498295836224,0.07343077113438681,120.16917860186321,45.99819275488916,8,0,8,0,0.0,,True
conductivity,5303318,10,1,0.19773768970643735,0.18331921186075045,-7.86523010836376,55.43752279189425,-43.276980607536714,1,0,1,0,0.0,,True
conductivity,5303319,2,1,0.24512057893322536,0.288765082367465,15.114190080191305,47.4125570307401,25.677842447013163,0,0,0,0,,,True
conductivity,5303320,14,1,0.20920073000300807,0.24819456777550833,15.710995660376476,35.55510314296004,-2.9705838001760685,2,0,2,0,0.0,,True
conductivity,5303321,14,1,0.12269397599614074,0.11856853619165918,-3.479371456364296,26.401704153579608,-17.18668733453727,0,0,0,0,,,True
conductivity,5303322,2,1,0.1320380693990173,0.16472398179813696,19.84283772303114,27.280679296425888,-1.3154360051130425,0,0,0,0,,,True
conductivity,5303335,3,1,0.062273804775448895,0.06903010153040039,9.787464606257409,8.26292383144147,2.811538902046815,0,0,0,0,,,True
conductivity,5303360,11,1,0.11324723956251383,0.1671018220485186,32.22860279187614,18.235771039473057,-1.4716772166760692,0,0,0,0,,,True
conductivity,5303361,11,1,0.07532308428264602,0.08169623394343019,7.801032377082646,11.291471415451309,8.165082325578275,0,0,0,0,,,True
conductivity,5303371,11,1,0.1477304565030561,0.2663045006089926,44.525737955903125,24.962869958430836,2.930731695270998,1,0,1,0,0.0,,True
conductivity,5303383,11,1,0.1370412459031124,0.09086770228582287,-50.81403233026779,25.51782461783955,-16.562079177036637,0,0,0,0,,,True
conductivity,5303384,11,1,0.11626503332973014,0.06530592735513013,-78.03136413251912,21.517474280151,-13.729517254899498,0,0,0,0,,,True
conductivity,5303386,4,1,0.1519166676059014,0.06342813456237661,-139.50990937074337,31.516558889709188,-21.254599840666444,0,0,0,0,,,True
conductivity,5303387,3,1,0.19563891291362565,0.0794868268052656,-146.1274663698936,47.13204786845594,47.13204786845594,0,0,0,0,,,True
conductivity,5303391,22,1,0.3567341905681277,0.35904473818047083,0.643526381712838,305.4207897998736,-296.6929109820448,3,0,3,0,0.0,,False
conductivity,5303392,24,1,0.17912926084084765,0.1733322807189699,-3.34443191875876,41.5469777050203,-36.53015464098633,4,0,4,0,0.0,,False
conductivity,5303393,13,1,0.15899323839289434,0.05588447473847413,-184.50341376016212,38.866854704577804,-35.84697622029185,1,0,1,0,0.0,,True
conductivity,5303394,22,1,0.1741734666936529,0.10906046691365967,-59.70357694465173,57.311825595118485,-57.27151809290485,3,0,3,0,0.0,,False
conductivity,5303395,19,1,0.12059920052256498,0.04514454644519431,-167.1401310210813,31.527264093694253,-31.464524775435383,2,0,2,0,0.0,,True
conductivity,5303396,13,1,0.33454363408774945,0.0856390206560051,-290.6439278790269,96.72111107239866,-96.72111107239866,12,0,12,0,0.0,,True
conductivity,5303397,25,1,0.6826634064593086,0.6326049203110565,-7.913072526157069,98.26578968392472,-30.645478910797795,11,0,11,0,0.0,,False
conductivity,5306101,7,1,0.13241577613057448,0.16119388097670026,17.853100050544416,25.266048899001195,-16.61432308766428,0,0,0,0,,,True
conductivity,5306103,14,1,0.12028020676887355,0.10463514622216767,-14.952012886269914,26.257431337346986,-22.761307753408282,0,0,0,0,,,True
dissolved_oxygen,241118180336,8,1,0.2936388877705549,0.2452500000000002,-19.73043334171445,0.2936388877705549,-0.18306005468834696,0,0,0,0,,,True
dissolved_oxygen,241118181240,8,1,0.3579446187304822,0.27993749999999995,-27.865905329040334,0.3579446187304822,-0.20009315754065948,0,0,0,0,,,True
dissolved_oxygen,241118181609,11,1,0.31498885225157286,0.9579090909090907,67.11704114295054,0.31498885225157286,-0.12146792964196865,0,0,0,0,,,True
dissolved_oxygen,241118181741,9,1,0.5100755835084839,0.7023333333333335,27.37414567985518,0.5100755835084839,0.15227863751560142,0,0,0,0,,,True
dissolved_oxygen,241118181852,5,1,0.4585580912345776,1.036,55.73763598121838,0.4585580912345776,0.21555636437168957,0,0,0,0,,,True
dissolved_oxygen,241118182046,4,1,0.4162857354518845,0.3287500000000003,-26.62683968118148,0.4162857354518845,-0.4162857354518845,0,0,0,0,,,True
dissolved_oxygen,241118182150,9,1,0.5805518818171299,0.7308333333333326,20.563026433231855,0.5805518818171299,-0.5213955305994696,0,0,0,0,,,True
dissolved_oxygen,241118182245,7,1,0.5666222418349446,0.22999999999999968,-146.35749644997628,0.5666222418349446,-0.4844124481349143,0,0,0,0,,,True
dissolved_oxygen,241118182407,7,1,0.38280958515938984,0.34803571428571417,-9.991466233585625,0.38280958515938984,-0.2171238020345935,0,0,0,0,,,True
dissolved_oxygen,241118182520,7,1,0.5267910421982632,0.4380357142857151,-20.262121333480174,0.5267910421982632,0.01967315741865632,0,0,0,0,,,True
dissolved_oxygen,241118182616,10,1,0.28793446209357076,0.9261999999999995,68.91228005899687,0.28793446209357076,-0.04741033033442541,0,0,0,0,,,True
dissolved_oxygen,241118183206,12,1,0.41465789470993525,1.0506388888888891,60.53278637454018,0.41465789470993525,0.09799577693160326,0,0,0,0,,,True
dissolved_oxygen,241118183308,11,1,0.45838659429634454,0.5965757575757574,23.16372422522795,0.45838659429634454,-0.2507835064174365,0,0,0,0,,,True
dissolved_oxygen,241118183404,11,1,0.2658146991242462,0.8588030303030297,69.04823460736357,0.2658146991242462,-0.13660509751519986,0,0,0,0,,,True
dissolved_oxygen,241118183501,8,1,0.6438911166046495,0.9789166666666671,34.224113396988244,0.6438911166046495,0.31515404248907997,0,0,0,0,,,True
dissolved_oxygen,241118183629,7,1,0.728687772969063,0.7785714285714279,6.407075031496422,0.728687772969063,0.23169254464953554,1,0,1,0,0.0,,True
dissolved_oxygen,251204213047,1,1,0.7949890328558151,1.2599999999999998,36.90563231303054,0.7949890328558151,-0.7949890328558151,0,0,0,0,,,True
dissolved_oxygen,251221144813,4,1,1.5367202454542699,1.5150000000000003,-1.433679567938583,1.5367202454542699,-0.4167739945512243,3,3,0,1,1.0,0.75,True
dissolved_oxygen,251221145854,4,1,0.17344034570885603,0.7424999999999997,76.64103088096213,0.17344034570885603,0.07958196184158384,0,0,0,0,,,True
dissolved_oxygen,251221150008,2,1,2.4796530771619505,2.5587499999999994,3.091232939445,2.4796530771619505,-0.9114630745435619,1,1,0,1,1.0,0.5,True
dissolved_oxygen,251221150232,4,1,0.5195452052020277,0.7449999999999997,30.26238856348618,0.5195452052020277,-0.07707576609913325,0,0,0,0,,,True
dissolved_oxygen,251221150343,4,1,2.2147798068526297,1.4293749999999998,-54.947428551124084,2.2147798068526297,0.20154417206162767,4,4,0,0,1.0,1.0,True
dissolved_oxygen,251221150501,4,1,0.7218896908202392,1.008750000000001,28.437205370980067,0.7218896908202392,-0.15884388226599544,0,0,0,0,,,True
dissolved_oxygen,251221150928,4,1,3.0761735415357707,3.0124999999999997,-2.1136445323077506,3.0761735415357707,0.03357727967233948,3,3,0,1,1.0,0.75,True
dissolved_oxygen,251221151218,2,1,0.9820954429903468,1.6574999999999998,40.74838956317666,0.9820954429903468,-0.9820954429903468,0,0,0,0,,,True
dissolved_oxygen,251221153641,1,1,0.06561953022829847,1.459999999999999,95.50551162819875,0.06561953022829847,-0.06561953022829847,0,0,0,0,,,True
dissolved_oxygen,251221153821,1,1,0.06545491978513951,1.0300000000000011,93.6451534189185,0.06545491978513951,-0.06545491978513951,0,0,0,0,,,True
dissolved_oxygen,251221153909,1,1,1.1108281638938244,2.4499999999999993,54.660074943109194,1.1108281638938244,1.1108281638938244,0,0,0,0,,,True
dissolved_oxygen,251221154015,1,1,0.41028846945550157,2.08,80.27459281463935,0.41028846945550157,0.41028846945550157,0,0,0,0,,,True
dissolved_oxygen,251221154202,1,1,1.599998379974203,5.890000000000001,72.83534159636329,1.599998379974203,1.599998379974203,1,1,0,0,1.0,1.0,True
dissolved_oxygen,5303305,13,1,0.7732895465056916,0.9512614308768156,18.709040290541395,0.7732895465056916,0.25809109821561343,5,3,2,0,0.6,1.0,True
dissolved_oxygen,5303306,14,1,0.48250543214016844,0.6535530045351475,26.171951044221736,0.48250543214016844,0.16999660603099262,1,0,1,0,0.0,,True
dissolved_oxygen,5303308,11,1,0.7612793763199939,0.8062495837495836,5.577703025959908,0.7612793763199939,-0.6642244556276011,0,0,0,0,,,True
dissolved_oxygen,5303309,4,1,0.638716818059851,0.8312500000000003,23.16188654919088,0.638716818059851,-0.638716818059851,0,0,0,0,,,True
dissolved_oxygen,53033100,12,1,1.301666510142432,1.6302083333333333,20.153364234074452,1.301666510142432,0.7381201133533352,9,7,2,1,0.7777777777777778,0.875,True
dissolved_oxygen,53033101,15,1,0.7774994086749373,1.2295000000000003,36.7629598475041,0.7774994086749373,0.5106855062355741,5,0,5,0,0.0,,True
dissolved_oxygen,53033102,5,1,1.108048347639743,1.6149999999999998,31.39019519258557,1.108048347639743,0.7848430954026302,2,0,2,0,0.0,,True
dissolved_oxygen,53033103,6,1,3.7422488893468393,3.2979166666666675,-13.473118565159977,3.7422488893468393,1.5601638494927519,5,4,1,1,0.8,0.8,True
dissolved_oxygen,53033104,7,1,1.0097095973781232,1.5178571428571423,33.47795593744127,1.0097095973781232,0.3411944529056509,4,1,3,1,0.25,0.5,True
dissolved_oxygen,53033105,13,1,1.1883935204981597,0.9855769230769227,-20.578464518837716,1.1883935204981597,0.15152802660184075,12,11,1,1,0.9166666666666666,0.9166666666666666,True
dissolved_oxygen,5303318,11,1,0.6880959285500968,0.6130224321133412,-12.246451761633965,0.6880959285500968,-0.6167575497859704,0,0,0,0,,,True
dissolved_oxygen,5303319,4,1,0.4619558173938194,0.6461931818181821,28.511189781665184,0.4619558173938194,-0.2987667422520439,0,0,0,0,,,True
dissolved_oxygen,5303320,14,1,0.45074696138654785,0.5048627860235003,10.718917324683442,0.45074696138654785,0.1794447376541592,1,0,1,0,0.0,,True
dissolved_oxygen,5303321,14,1,1.7181404928533415,2.483688672438672,30.82303301861332,1.7181404928533415,0.8412055685796407,10,8,2,0,0.8,1.0,True
dissolved_oxygen,5303322,2,1,0.2544998566025294,0.1345238095238086,-89.18573411161606,0.2544998566025294,0.14059146823086888,0,0,0,0,,,True
dissolved_oxygen,5303335,5,1,0.6237369530025969,0.7771428571428565,19.739730312165772,0.6237369530025969,-0.15467244154468993,1,0,1,0,0.0,,True
dissolved_oxygen,5303346,15,1,0.8189185826076317,0.8036531246531246,-1.8995083184795811,0.8189185826076317,0.19139193194231266,2,1,1,0,0.5,1.0,True
dissolved_oxygen,5303354,13,1,0.4674240291065295,0.6616758241758239,29.357547604410712,0.4674240291065295,0.06317482328031605,4,3,1,2,0.75,0.6,True
dissolved_oxygen,5303360,11,1,0.8754545540208775,1.168560606060606,25.082657289623448,0.8754545540208775,0.1861616556856631,9,7,2,0,0.7777777777777778,1.0,True
dissolved_oxygen,5303361,11,1,0.7952708012765722,0.8868181818181821,10.32312850802366,0.7952708012765722,0.33256372920593136,1,0,1,0,0.0,,True
dissolved_oxygen,5303371,11,1,0.3848221269656982,0.8626515151515153,55.39077829149719,0.3848221269656982,-0.2859764065560342,0,0,0,0,,,True
dissolved_oxygen,5303382,2,1,0.4770956676161342,1.5750000000000002,69.70821157992799,0.4770956676161342,-0.3935324271470977,0,0,0,0,,,True
dissolved_oxygen,5303383,11,1,0.6168169582942906,0.9022159090909091,31.633109981865893,0.6168169582942906,-0.2017779214049367,1,0,1,0,0.0,,True
dissolved_oxygen,5303384,11,1,1.6651341813095355,2.3441477272727274,28.96632912948633,1.6651341813095355,0.14707782214914975,6,5,1,0,0.8333333333333334,1.0,True
dissolved_oxygen,5303386,4,1,0.6893259540572054,1.225,43.728493546350585,0.6893259540572054,-0.012250062619753255,0,0,0,0,,,True
dissolved_oxygen,5303387,9,1,1.5492260402077873,1.1274999999999997,-37.40363992973727,1.5492260402077873,-0.6199748594408813,8,7,1,1,0.875,0.875,True
dissolved_oxygen,5303391,20,1,0.8523807344425052,1.0337604166666665,17.545620755050322,0.8523807344425052,0.08449524676188465,3,0,3,0,0.0,,False
dissolved_oxygen,5303392,27,1,0.4489222674186132,0.7437007642563197,39.63670753148639,0.4489222674186132,0.11511020476278631,4,1,3,0,0.25,1.0,False
dissolved_oxygen,5303393,26,1,0.45033734060771935,0.39227987290487304,-14.80001185707662,0.45033734060771935,0.059469850657194664,1,0,1,0,0.0,,False
dissolved_oxygen,5303394,26,1,0.32702515686620603,0.4114360500610502,20.516163613353527,0.32702515686620603,-0.09675775486528639,0,0,0,0,,,False
dissolved_oxygen,5303395,18,1,0.38236607677570345,0.33120370370370344,-15.447403667251901,0.38236607677570345,0.052042399012015766,0,0,0,0,,,True
dissolved_oxygen,5303396,15,1,0.45967113240036733,0.6802420634920634,32.42535899050141,0.45967113240036733,0.05577855432959069,0,0,0,0,,,True
dissolved_oxygen,5303397,23,1,0.44454500140939823,0.5323809523809525,16.49870277641001,0.44454500140939823,0.1646402078148836,3,0,3,0,0.0,,False
dissolved_oxygen,5303398,20,1,0.5843369746138938,1.0697271825396828,45.37514011501553,0.5843369746138938,0.4338362191158187,0,0,0,0,,,False
dissolved_oxygen,5306101,7,1,0.806179544407947,0.7423175633889925,-8.603054025476338,0.806179544407947,-0.4346040342328616,0,0,0,0,,,True
dissolved_oxygen,5306103,14,1,0.7403834108626624,0.6614177489177493,-11.938848341176408,0.7403834108626624,-0.2311829116718203,6,4,2,3,0.6666666666666666,0.5714285714285714,True
ecoli,241118180336,7,1,3.043500273918375,2.9934730043081865,-1.6712116507544756,84.95901448727588,-63.479007847504946,0,0,0,0,,,True
ecoli,241118181240,7,1,2.9102390446264,2.8343421189372364,-2.6777616287769104,104.36001423772757,-89.35733957032089,1,0,1,0,0.0,,True
ecoli,241118181609,11,1,2.800674818978052,2.431717165469916,-15.172720690847163,349.7288930649246,-301.4482440958892,6,0,6,0,0.0,,True
ecoli,241118181741,8,1,1.0345228333074645,1.3386666810495123,22.719908700767803,121.82350236787383,-119.32690943703017,3,0,3,0,0.0,,True
ecoli,241118181852,4,1,1.7731789240661056,2.037785031077715,12.984986295226063,31.36259110627561,-26.73031641082291,0,0,0,0,,,True
ecoli,241118182046,3,1,2.1437959337153334,4.160145930654705,48.468251608232585,149.44357389843563,-149.44357389843563,1,0,1,0,0.0,,True
ecoli,241118182150,10,1,1.8758328889725273,2.0744721897786187,9.575414015421897,466.75078770877417,-420.10278731400393,6,0,6,0,0.0,,True
ecoli,241118182245,7,1,2.4127496159859247,2.531195790878889,4.679455272475661,33.82488581143634,-7.086943414173774,0,0,0,0,,,True
ecoli,241118182407,7,1,1.420147639995475,1.306242386467799,-8.720070234107661,285.78913332379324,-279.05119175933527,3,0,3,0,0.0,,True
ecoli,241118182520,7,1,1.8036650752747565,1.4508336537718054,-24.319219545650704,1195.8283485033364,-1187.5154300909921,5,0,5,0,0.0,,True
ecoli,241118182616,11,1,1.1683609034714595,1.008671641012681,-15.83163994761015,413.6626513559393,-401.4193963079642,5,0,5,0,0.0,,True
ecoli,241118183206,8,1,1.151428464233892,1.1250160460892478,-2.347737015525983,96.74297836597933,-66.01938237587102,1,0,1,0,0.0,,True
ecoli,241118183308,9,1,0.959661467255931,0.7624710707487773,-25.862016812454907,143.94090835108784,-142.7114212752265,3,0,3,0,0.0,,True
ecoli,241118183404,10,1,1.6018879881060808,1.4260954447969962,-12.326842775527448,75.17484490537105,-53.41534054580114,1,0,1,0,0.0,,True
ecoli,241118183501,6,1,2.310641473391217,2.177023651493968,-6.137637586323635,53.11221324977103,-21.7126262883277,0,0,0,0,,,True
ecoli,241118183629,8,1,1.9573916265228268,2.0892314853110685,6.310447631829168,205.70656991504012,-193.06185040075647,1,0,1,0,0.0,,True
ecoli,251204215153,1,1,3.3804275005546334,2.4124664415703414,-40.12329632051666,1965.0958453766689,-1965.0958453766689,1,0,1,0,0.0,,True
ecoli,251204215814,1,1,0.47805667203531854,0.10358211575699094,-361.52433607058623,89.04843221665612,-89.04843221665612,0,0,0,0,,,True
ecoli,251204220155,1,1,3.24896098648568,2.135270198709155,-52.156902131158375,1282.5386272736953,-1282.5386272736953,1,0,1,0,0.0,,True
ecoli,5303305,14,1,1.0529008218888574,0.848996028472196,-24.017166933465706,254.26617460946355,-192.3696555059982,1,0,1,0,0.0,,True
ecoli,5303306,12,1,0.9028860256336441,1.754542714731988,48.540094347514206,137.56395376726422,-129.42045955302208,2,0,2,0,0.0,,True
ecoli,5303308,11,1,1.0355726665104783,0.8793667419616523,-17.763456029775327,110.99675126426517,-29.64537626342849,4,0,4,0,0.0,,True
ecoli,5303309,4,1,1.6876887827500744,1.4105605806397237,-19.646671395330383,48.93245786996067,39.21514218830676,0,0,0,0,,,True
ecoli,53033100,6,1,1.8456507752244715,1.7805023856479316,-3.658989176407767,200.27296392401118,-122.83203977590682,1,0,1,0,0.0,,True
ecoli,53033101,13,1,1.6177854941305823,1.4087298735775395,-14.840007617793722,217.84476894844505,-177.14417257687052,4,0,4,0,0.0,,True
ecoli,53033102,1,1,2.3946254622997074,2.0462738918588683,-17.023702048233186,9.964090824608109,9.964090824608109,0,0,0,0,,,True
ecoli,53033103,1,1,2.326121556144532,0.0,,9.2381563160947,9.2381563160947,0,0,0,0,,,True
ecoli,53033104,8,1,0.7880416771153893,0.5941539806744538,-32.63256710337006,100.77643693617924,-85.57529164278864,2,0,2,0,0.0,,True
ecoli,53033105,11,1,1.9671946569461214,1.726950090969752,-13.911494445184717,307.6587708329772,-222.30677860600193,2,0,2,0,0.0,,True
ecoli,5303318,11,1,1.7950291812968773,1.790720317405562,-0.2406218240466571,270.0407500372583,-186.66409127547388,3,0,3,0,0.0,,True
ecoli,5303319,4,1,1.6738255366993835,1.5359394851151582,-8.977310168823948,432.2482076704849,-432.2482076704849,2,0,2,0,0.0,,True
ecoli,5303320,11,1,1.8829316128759117,2.68291105781754,29.817590956309424,236.60064436173406,-214.85873338872582,4,0,4,0,0.0,,True
ecoli,5303321,14,1,1.2220517477252846,1.1692219085882858,-4.5183757462076075,33.64297028381288,0.15774901144761996,0,0,0,0,,,True
ecoli,5303322,2,1,1.4025411333862334,0.12414496842335421,-1029.7607556702126,58.03805447549502,10.295060889145358,0,0,0,0,,,True
ecoli,5303335,3,1,0.7159645954799269,0.6598054968917774,-8.511462673879606,30.153013670513413,-15.740542553839253,0,0,0,0,,,True
ecoli,5303346,16,1,1.648507093876277,1.5407135983234603,-6.996335702502589,203.45072504542063,-158.01137375584105,6,0,6,0,0.0,,True
ecoli,5303360,11,1,1.2978631461408356,2.3604419448951792,45.01609544146318,48.966525990101076,-27.554965809117245,1,0,1,0,0.0,,True
ecoli,5303361,11,1,1.801511306424285,2.0829038756032627,13.509628191434388,47.88733807788997,-23.678667872490845,0,0,0,0,,,True
ecoli,5303371,10,1,1.594312407544056,1.5817360916787337,-0.7950957135949729,22.702409665398623,8.607747152596678,0,0,0,0,,,True
ecoli,5303383,11,1,1.28726571248714,1.5685325393779879,17.931845201144892,36.75356249578232,-21.37955519977457,0,0,0,0,,,True
ecoli,5303384,11,1,2.297857754315405,2.8696344703812957,19.92507136248323,95.42807809250233,-64.92277887529116,2,0,2,0,0.0,,True
ecoli,5303386,4,1,1.2833985573404703,1.1408943106276754,-12.490573875716372,63.01691042936,-38.18251267885396,0,0,0,0,,,True
ecoli,5303391,15,1,1.8199408410312885,2.762034975476789,34.10869676923168,188.22780990636005,-181.14217238616962,5,0,5,0,0.0,,True
ecoli,5303392,18,1,1.5114828592510134,2.5633824909663847,41.035609606540206,86.2797281458525,-55.69408593091827,2,0,2,0,0.0,,True
ecoli,5303393,8,1,1.6165746028337233,2.274350031047925,28.921468517804467,46.21020261768611,-39.6993507941936,1,0,1,0,0.0,,True
ecoli,5303394,20,1,1.6842374429787952,2.321170498048926,27.440166743697148,61.68904214301241,-40.654563390021636,1,0,1,0,0.0,,False
ecoli,5303395,16,1,1.5745954556079118,1.9867983539320557,20.74709280427763,32.8923151789005,-28.09563443947146,0,0,0,0,,,True
ecoli,5303396,13,1,1.5156550367794912,3.0343760734932164,50.05052109329851,162.2952949163866,-142.00025906131734,3,0,3,0,0.0,,True
ecoli,5303397,8,1,1.615319231327048,2.63750760424484,38.75584552903918,194.0407221625358,-159.38487172261003,2,0,2,0,0.0,,True
ecoli,5303398,13,1,1.3497067850868343,2.4612180332214293,45.16102324667939,37.26057847512173,-27.905816142177176,0,0,0,0,,,True
ecoli,5306101,8,1,0.6171275991043629,0.7248444424796181,14.86068417752739,26.325235852562535,-9.290755945581413,0,0,0,0,,,True
ecoli,5306103,14,1,1.509742348720589,2.1191929148983406,28.75861663622953,149.8480337703284,-101.75106694755671,2,0,2,0,0.0,,True
hardness,5303305,13,1,0.07020678317650837,0.08675418773555596,19.073897169652916,5.067274503168921,-1.2107829229560763,0,0,0,4,,0.0,True
hardness,5303306,14,1,0.2748791977971692,0.38041966978048947,27.74316902283719,20.5077452527094,-14.29502794022923,3,1,2,5,0.3333333333333333,0.16666666666666666,True
hardness,5303308,7,1,0.21357856262658556,0.24532704661054533,12.9412897691465,15.946904329742148,-7.798780683230784,1,0,1,3,0.0,0.0,True
hardness,5303309,2,1,0.2757280487663687,0.2867752498713676,3.852215667131003,21.591222006375165,-21.591222006375165,0,0,0,1,,0.0,True
hardness,53033100,11,1,1.0820752383484733,1.1594020973644907,6.669546242135834,179.03858779772457,-155.1594818570566,8,8,0,3,1.0,0.7272727272727273,True
hardness,53033101,15,1,0.3470897018061995,0.3703713064213818,6.286017359210359,35.3860540721906,-15.668147764268534,9,9,0,5,1.0,0.6428571428571429,True
hardness,53033102,5,1,0.7091611646937124,0.7398560035853025,4.148758507445305,103.67392738786006,-85.23897304767479,3,2,1,1,0.6666666666666666,0.6666666666666666,True
hardness,53033103,6,1,0.7192175254870303,0.7248255429013716,0.7737058205610646,128.64133171483715,-100.45553607609867,2,2,0,4,1.0,0.3333333333333333,True
hardness,53033104,6,1,0.4822469148584256,0.5144988723051412,6.268615770179479,47.11911230514652,-37.34647342310249,3,3,0,3,1.0,0.5,True
hardness,53033105,14,1,0.37834275762562497,0.39202070312561105,3.489087538216929,48.49173489266713,-40.13650851565409,7,5,2,6,0.7142857142857143,0.45454545454545453,True
hardness,5303318,8,1,0.14139521680336853,0.14860653059358486,4.852622399171761,11.556952088391157,-5.652221159436601,1,0,1,4,0.0,0.0,True
hardness,5303319,3,1,0.09431355867832103,0.029532371787608962,-219.35653308378238,7.5368457878287005,-7.5368457878287005,0,0,0,2,,0.0,True
hardness,5303320,14,1,0.24107949824069358,0.2834272104947482,14.941300865267252,17.49216372256353,-9.004457490806065,3,2,1,3,0.6666666666666666,0.4,True
hardness,5303321,14,1,0.2854733471900088,0.2826807192356084,-0.9879088895598811,33.755444711661504,-22.87681319489589,3,2,1,6,0.6666666666666666,0.25,True
hardness,5303322,2,1,0.5611422793306742,0.5331757132249442,-5.245281323219434,21.585452709171438,15.705783054563089,1,1,0,0,1.0,1.0,True
hardness,5303335,5,1,0.09896371944289424,0.06521502706535856,-51.74987099784948,4.74152481735815,-4.74152481735815,0,0,0,5,,0.0,True
hardness,5303346,15,1,0.21351104692967615,0.19471954989255771,-9.650544615313256,15.280969875813534,-9.199059083811076,0,0,0,14,,0.0,True
hardness,5303354,13,1,0.15987084689401587,0.19410870077539114,17.63849520634981,9.957150650748492,2.3073910979807377,1,0,1,0,0.0,,True
hardness,5303360,11,1,0.14363260293714106,0.13328576963111516,-7.762894219436959,9.648556260541095,-1.3384722512779548,0,0,0,0,,,True
hardness,5303361,11,1,0.15318313479712453,0.15898509417806847,3.649373176107664,9.117910384251115,1.2908353625362035,1,0,1,4,0.0,0.0,True
hardness,5303371,11,1,0.22896046027915293,0.3232907557322688,29.17816045789905,14.285052714675919,-7.326435007990747,4,4,0,7,1.0,0.36363636363636365,True
hardness,5303382,2,1,0.16563524475893976,0.14306556634626766,-15.775758618286773,12.869441786747934,-12.869441786747934,0,0,0,0,,,True
hardness,5303383,11,1,0.11908040407686035,0.10451078417848199,-13.940781339365495,8.538573890068367,-1.827876806994228,0,0,0,0,,,True
hardness,5303384,11,1,0.11625315069614815,0.08675656260758875,-33.99925861744467,8.194431171396765,0.146004503712083,0,0,0,0,,,True
hardness,5303386,4,1,0.13458162830924159,0.14154832128351158,4.921777179056886,13.682950076388806,-11.257736329587459,1,1,0,2,1.0,0.3333333333333333,True
hardness,5303387,9,1,0.07315246413218625,0.07183149901879363,-1.838977511867059,5.094322400596994,1.9642745294568427,0,0,0,0,,,True
hardness,5303391,19,1,0.09844865756635125,0.10321712181555842,4.6198384195677065,8.654927728829664,-4.896126227860097,2,0,2,10,0.0,0.0,True
hardness,5303392,24,1,0.15852999878274351,0.15985269128363722,0.8274446243427712,14.620417075327746,-0.5659551429009699,6,5,1,9,0.8333333333333334,0.35714285714285715,False
hardness,5303393,25,1,0.15354935467497863,0.13483678966245097,-13.877937215334557,13.889999921407304,-8.60015756419332,5,2,3,12,0.4,0.14285714285714285,False
hardness,5303394,23,1,0.10678852420327618,0.09987892483484995,-6.917975318468111,10.785318627608053,-7.308504791642446,12,12,0,10,1.0,0.5454545454545454,False
hardness,5303395,22,1,0.11596634972275677,0.13510264374068914,14.164263176568069,10.671577022734125,0.3613224599756018,2,2,0,16,1.0,0.1111111111111111,False
hardness,5303396,15,1,0.08181007586983095,0.06420141045974284,-27.427225171524125,6.974064343768519,-3.6430572901614044,0,0,0,4,,0.0,True
hardness,5303397,23,1,0.17953425851956795,0.1591158628676192,-12.832407331339677,13.402461875265578,-2.4798713636727916,4,0,4,10,0.0,0.0,False
hardness,5303398,19,1,0.1862953383412022,0.18126847587952355,-2.7731586737782603,34.721983942651605,-29.482034586684897,6,6,0,11,1.0,0.35294117647058826,True
hardness,5306101,7,1,0.18541692406824462,0.19399157864430164,4.4201169122806645,13.32585136306582,-8.740606127570567,1,1,0,4,1.0,0.2,True
hardness,5306103,14,1,0.15011449196429597,0.13331584206630062,-12.600640432245884,10.568738072057316,-4.210312380034373,0,0,0,2,,0.0,True
nitrate,241118180336,8,1,0.1972347916306241,0.1972347916306241,0.0,0.42852840387415286,0.07769394071712366,0,0,0,8,,0.0,True
